"spotify_id";"name";"artist";"position";"genre_name"
"7kflFz0sa5b3iRFeHvKXwH";"Mercy over Judgement Day 3";"Soji Adeleke";"26979";"Adele"
"69uaqqB901icRz07j4KpqK";"Stabat Mater in F Minor, P. 77: Stabat Mater in F Minor, P. 77: I. Stabat Mater dolorosa";"Giovanni Battista Pergolesi, Jodie Devos, Adèle Charvet, Maîtrise de Radio France, Le Concert de la Loge, Julien Chauvin";"26980";"Adele"
"2vdXPeR9lH7fEB7GlmjfQA";"Mo ti délé";"NIJI";"26981";"Adele"
"6V1dByPl9p71vbin8C3yxV";"At Last";"Robyn Adele Anderson";"26982";"Adele"
"77tviiZOps0Tt0D7WeEyrJ";"Big Spender";"Robyn Adele Anderson";"26983";"Adele"
"3JOCXf2eEcqxqEYlASdV1P";"Holiday";"Robyn Adele Anderson";"26984";"Adele"
"4DP2j4e10RUMssKcK3c3JO";"Alone";"Robyn Adele Anderson, Carolyn Miller, Jen Kipley";"26985";"Adele"
"3FEp5Viho2O4wBr5t8ea7g";"Helena";"Robyn Adele Anderson";"26986";"Adele"
"0MPeS0a8Xya6bMg1rLtQZV";"A13 FUJI";"NIJI";"26987";"Adele"
"5jb2132PKtoYR37acvLds1";"Maybe We Will";"NIJI";"26988";"Adele"
"3iYi7njMlXJlhMl3H6qJVW";"Beyond the Sea";"Robyn Adele Anderson";"26989";"Adele"
"3GviKVRVSPCKjV8VbxFMHU";"Talk Dirty to Me";"Robyn Adele Anderson";"26990";"Adele"
"0BzqyDLNURUcRcOXQ87iMO";"Take Me Out";"Robyn Adele Anderson";"26991";"Adele"
"50PHTKhmKvLkPPQGlEQDWC";"Bring Me to Life";"Robyn Adele Anderson";"26992";"Adele"
"1niaWSqtxHRZL07nUIESIN";"Ignition - Remix";"Robyn Adele Anderson";"26993";"Adele"
"3owh09zqR0TrMEP0KT1tuj";"Late for My Love";"Mario Grigorov, Glacéia Adele Henderson";"26994";"Adele"
"7x7V6t4PITY0GEyvRqWhaQ";"Come Out and Play";"Robyn Adele Anderson";"26995";"Adele"
"5toRUXDg17v2LhaCpaZ125";"Hotel California";"Robyn Adele Anderson, Brielle Von Hugel";"26996";"Adele"
"5PshKRx4Wi6cmclE78KZpn";"Smoke on the Water";"Robyn Adele Anderson";"26997";"Adele"
"7mDmutccAwb9VSl9b4lsMs";"Whatever Lola Wants";"Robyn Adele Anderson";"26998";"Adele"
"3T3DPcuyiop3QunIWdt19h";"As Long As You Love Me";"Robyn Adele Anderson";"26999";"Adele"
"07ABvhun3dL6J1uge0cfQN";"Sugar, We’re Going Down";"Robyn Adele Anderson";"27000";"Adele"
"1Y0buRdkJ3K5hK9ebyyeZ8";"Girls Just Want to Have Fun";"Robyn Adele Anderson, Brielle Von Hugel, Virginia Cavaliere";"27001";"Adele"
"68v4YsUf0TzMCgmhikENPu";"Psycho Killer";"Robyn Adele Anderson";"27002";"Adele"
"4eazys2qf0wta0L024kOrP";"I'm Beginning to See the Light";"Robyn Adele Anderson";"27003";"Adele"
"7bEicu9Y5QNMNFyqX1A7Ew";"Ace of Spades";"Robyn Adele Anderson";"27004";"Adele"
"3HNuDym0uprAnxBeDJJRi9";"365 jours pour être sage - par Mortelle Adèle";"Mortelle Adèle, Dorothée Pousséo";"27005";"Adele"
"5gPrpseruPyLdaSMMeVK7s";"Debout les bizarres (par Mortelle Adèle) - Adaptation de « Le Brio »";"Mortelle Adèle, Dorothée Pousséo";"27006";"Adele"
"5xagkoe2N660fuw69gUX4Q";"Raise a Glass - feat. Django Django, Mare Advertencia & Seye Adelekan";"Africa Express, Django Django, Mare Advertencia, Seye Adelekan";"27007";"Adele"
"2XIpONKcpFDkqXcK7kQ4iG";"Buy U a Drank";"Robyn Adele Anderson";"27008";"Adele"
"2EQHbclsNU4ZWMNO3V0XlD";"Hacernos Así - feat. Luisa Almaguer, Damon Albarn, Seye Adelekan, Nick Zinner, Joan as Police Woman & Mexican Institute of Sound";"Africa Express, Luisa Almaguer, Damon Albarn, Seye Adelekan, Nick Zinner, Joan As Police Woman, Mexican Institute Of Sound";"27009";"Adele"
"1RgNZhPSIlyYpj62u8KYdE";"Closer";"Robyn Adele Anderson";"27010";"Adele"
"02N8jc1xw9UAXyW3qgb9T0";"Down With the Sickness";"Robyn Adele Anderson";"27011";"Adele"
"6X3O4GmxW5S24rUHT6Gjrr";"Before I Walk Away";"Kayo Adele";"27012";"Adele"
"6wBOPSNDL46QRFenzIAqA8";"Mofaramo";"Soji Adeleke";"27013";"Adele"
"556lgpmPbF6Im9GqBZCNMk";"En värld full av liv/Nants' Ingonyama";"Laila Adele, Lebo M.";"27014";"Adele"
"1Z2RNdLUDKm6SfYYhJEF4O";"No Scrubs";"Robyn Adele Anderson";"27015";"Adele"
"0Fd71YhJANUyHpkFN21rXJ";"Mercy over Judgement Day 4";"Soji Adeleke";"27016";"Adele"
"1G92bHKGDqi0ZElzGJmggu";"Party Rock Anthem";"Robyn Adele Anderson";"27017";"Adele"
"0KZMhp7j5bX2Ux9jTJDfzV";"Last Resort";"Robyn Adele Anderson";"27018";"Adele"
"3zSzh8Las6ZoaMqXVatIIc";"Wonderwall";"Robyn Adele Anderson";"27019";"Adele"
"0eVgnYvZK5bwGoAwpSGCmm";"American Jesus";"Robyn Adele Anderson";"27020";"Adele"
"712jVsXX6bou7OxMwW5PNP";"Spirit to Spirit Day 7 Momoore";"Soji Adeleke";"27021";"Adele"
"4uNnR3wnJ19RzAYOaJTO7h";"Fire Escape";"Seye Adelekan";"27022";"Adele"
"2e1UWdjCGYwS07g1DVNbeE";"Edge of Seventeen";"Robyn Adele Anderson";"27023";"Adele"
"5WdynHtbsuDwpjvpAX0Zhl";"Why Don't You Do Right?";"Robyn Adele Anderson";"27024";"Adele"
"4TcUVfuYeTwxeDUXJ9TMLB";"I Want to Know What Love Is";"Robyn Adele Anderson";"27025";"Adele"
"60W2hxSCdzqgoLT5ykyvcI";"Master of Puppets";"Robyn Adele Anderson";"27026";"Adele"
"7eI36ZLEaszom6lZHLd7kH";"All the Small Things";"Robyn Adele Anderson";"27027";"Adele"
"6Hb6n7sElgJeMu7nlURYOI";"Puttin' On The Ritz";"Robyn Adele Anderson";"27028";"Adele"
"7gztK9Xe0qf662auNdUpjH";"The Girl From Ipanema";"Robyn Adele Anderson";"27029";"Adele"
"6ZFJlpodiIqtvcOlYsPPfO";"Welcome to the Black Parade";"Robyn Adele Anderson";"27030";"Adele"
"4Zwq5WrAfm6bsoyfqviTRW";"You're a Mean One, Mr. Grinch";"Robyn Adele Anderson, Brielle Von Hugel, Virginia Cavaliere";"27031";"Adele"
"7AbYBJVEUT1M9uM1VdbkVc";"Shoot to Thrill";"Robyn Adele Anderson";"27032";"Adele"
"2NYurO5smRZCaldj4wwJ9i";"Barracuda";"Robyn Adele Anderson";"27033";"Adele"
"7ddIKRG7zylr5WCm2isGRl";"Tom's Diner";"Robyn Adele Anderson";"27034";"Adele"
"6uUlwd34zXsTF0KIJkVxpD";"Get Busy";"Robyn Adele Anderson, Brielle Von Hugel, Virginia Cavaliere";"27035";"Adele"
"3nGgzPpo0OT7EwnMaWd2n3";"Spirit to Spirit Se'loba Day 1";"Soji Adeleke";"27036";"Adele"
"5ZAtGpUKKmR2glaRIWmU4O";"Girl All the Bad Guys Want";"Robyn Adele Anderson";"27037";"Adele"
"3GEpKRVPBE0sGpNwqbMsxl";"Believe";"Robyn Adele Anderson";"27038";"Adele"
"5GdUqmJnNNCspGubo7aYqw";"Livin' On A Prayer";"Robyn Adele Anderson";"27039";"Adele"
"3RZXD87lcZYddE0Jzib0iS";"It's Gonna Be Me";"Robyn Adele Anderson";"27040";"Adele"
"3Y5mP7sfJ01UbLGMiU06Dy";"L-O-V-E";"Robyn Adele Anderson";"27041";"Adele"
"1OXkH7WAnf5V4ELA12oX92";"Dirty Deeds Done Dirt Cheap";"Robyn Adele Anderson";"27042";"Adele"
"68UHOKY77Bg8J5Vv0QGZet";"Take Me Out";"Robyn Adele Anderson";"27043";"Adele"
"5OzocoUkbBnVjwln9PftEM";"Last Night";"Robyn Adele Anderson";"27044";"Adele"
"2J57s0TsnYe02CUAlxgvCD";"Wake Me Up When September Ends";"Robyn Adele Anderson";"27045";"Adele"
"3jN6popQ66Z53FgkBkpdlo";"They Can't Take That Away From Me";"Robyn Adele Anderson";"27046";"Adele"
"2H139vsfwZF6CeIrV5W8k0";"Come Fly With Me";"Robyn Adele Anderson";"27047";"Adele"
"5AvIceFcEczYd5JEzFipZ2";"Paranoid";"Robyn Adele Anderson";"27048";"Adele"
"2RlkboujyZXTzqMZOS45Fs";"Psycho Killer";"Robyn Adele Anderson";"27049";"Adele"
"0t6kNJnnEf3T6BLUaO5RGP";"Black Hole Sun";"Robyn Adele Anderson";"27050";"Adele"
"6G0rgFOGlR3EIa4bMw01zr";"You're A Mean One, Mr. Grinch";"Robyn Adele Anderson, Brielle Von Hugel, Virginia Cavaliere";"27051";"Adele"
"7v8i1TjNKYzPuaxjRnGYjV";"1985";"Robyn Adele Anderson";"27052";"Adele"
"3TncA16nJLCNwn2K1yiZrp";"Cheap Thrills";"Robyn Adele Anderson";"27053";"Adele"
"5ARlfHWgwGcHNGIkpXyrpm";"My Own Worst Enemy";"Robyn Adele Anderson";"27054";"Adele"
"0OoD4wBaTynxUuiRUVrzYH";"Mercy over Judgement Day 6";"Soji Adeleke";"27055";"Adele"
"1BD6bpBjxuhVZPPzxs6YYl";"September";"Robyn Adele Anderson";"27056";"Adele"
"3k2Yz6WUE7YwQZVCPsSzcB";"Bang Bang";"Robyn Adele Anderson";"27057";"Adele"
"1BcuNQwHq6MMSiyFNmKMy1";"You Shook Me All Night Long";"Robyn Adele Anderson";"27058";"Adele"
"3WEY8IL1KXskiAMNv1plL3";"Personal Jesus";"Robyn Adele Anderson, Brielle Von Hugel, Virginia Cavaliere";"27059";"Adele"
"5dvG9B6LjgETeRhJAtbHrB";"What's My Age Again";"Robyn Adele Anderson";"27060";"Adele"
"19DpIXLCSlFFN70yYkmSCt";"Rich Girl";"Robyn Adele Anderson";"27061";"Adele"
"2aFpLmeiHKHXnIbzIy2eCY";"That's All";"Robyn Adele Anderson";"27062";"Adele"
"1PFn0ufQy704ds1168twwv";"So Fresh, So Clean";"Robyn Adele Anderson";"27063";"Adele"
"4w9iQNxIxDhK9lzgjcatgI";"Dream a Little Dream of Me";"Robyn Adele Anderson";"27064";"Adele"
"4KaU8i4A1wyXCcexlhYSLn";"Dirty Little Secret";"Robyn Adele Anderson";"27065";"Adele"
"3YkHDJHxn6K5RYW5SFuOVr";"Love Yourself";"Robyn Adele Anderson";"27066";"Adele"
"2HpK2A3MONquaI8lrEZCUp";"Come As You Are";"Robyn Adele Anderson";"27067";"Adele"
"5EmsPd4COytthYYEWVXql7";"La Vie en Rose";"Robyn Adele Anderson";"27068";"Adele"
"0kekeauTM2tJLEXW7MBPuk";"Heart-Shaped Box";"Robyn Adele Anderson";"27069";"Adele"
"35ZCec6Te80MdHBWNpdFdg";"Remember What We Forget";"Seye Adelekan";"27070";"Adele"
"7Ey3RjgKJxVfT91a8mCD0g";"Gasolina";"Robyn Adele Anderson";"27071";"Adele"
"0ATCmfR2j6L04QamgwEbZz";"In My Feelings";"Robyn Adele Anderson";"27072";"Adele"
"1BHqG537Gh1ATzz61FZ99M";"I've Got My Love to Keep Me Warm";"Robyn Adele Anderson";"27073";"Adele"
"4oeg1gksRrjM5hTBPYuAet";"Crazy Little Thing Called Love";"Robyn Adele Anderson";"27074";"Adele"
"25dCJ1e5o8dshmsczvvfrN";"New York Doesn't Love You Anymore";"Seye Adelekan";"27075";"Adele"
"47IYHhaEIzO62lDW4321iZ";"Faint";"Robyn Adele Anderson";"27076";"Adele"
"2GgzyP4HnV4uYrgoQ4HXwQ";"Witchcraft";"Robyn Adele Anderson";"27077";"Adele"
"371HlVMKMXNQ7kSB7xEFPV";"The Chill";"BenjiFlow, NIJI";"27078";"Adele"
"2rkZN3XCZLZksteprJPXNq";"Kill Bill";"Backtrack, Robyn Adele Anderson";"27079";"Adele"
"1xP8Qw21z3lm63ipl9dZVZ";"Out Of Love";"Adelina";"27080";"Adele"
"3gErKqKSNTWzx30xFQG3RO";"Bad Reputation";"Robyn Adele Anderson";"27081";"Adele"
"3cWqr2PBgGYumErqnUcWZt";"My Hero";"Robyn Adele Anderson";"27082";"Adele"
"0liV67BlEkCyqOQlfgjNhY";"Oríkì";"NIJI, Adesayo";"27083";"Adele"
"2Tp8rVYkHAV3Jf89dgvmpe";"Mambo Italiano";"Robyn Adele Anderson";"27084";"Adele"
"0QjjCQ1N73sHMrX32vVwT0";"Àdùnní";"NIJI";"27085";"Adele"
"43zdZwXm5lef53blzoe66i";"BIG BAD BITTER";"Adelén";"27086";"Adele"
"5MLr5GJ1uJfYWNJ7THspS1";"Hang Melancholy";"Adele Blanchin, Jeremy Nattagh";"27087";"Adele"
"5MxsR4tsOBGOs19krDiFnY";"Sing, Sing, Sing";"Robyn Adele Anderson";"27088";"Adele"
"5dNAAPfu9r98qpsaT5tq4z";"Sounds of the City";"NIJI, Moses Boyd";"27089";"Adele"
"3e3HjNdGVHvD7wkdkikq1O";"Somewhere in the Middle";"NIJI";"27090";"Adele"
"71CTpiS9pJMWk8OKykly7S";"Soana - Koresma Remix";"Tristan de Liège, Koresma, Cameo Adele";"27091";"Adele"
"5Tnz7nIGFNEUapVP4yFCwD";"Lips Are Movin'";"Robyn Adele Anderson";"27092";"Adele"
"6na0K2lJX2GedXhvEcb3FQ";"Dream a Little Dream of Me";"Robyn Adele Anderson";"27093";"Adele"
"3i3WzETzw1MyGeefvRbFVy";"Jayé (Dance Dance Dance)";"NIJI, Afronaut Zu";"27094";"Adele"
"3ZPiMEMM3XL02cQItVyNwn";"Stuck";"Kayo Adele";"27095";"Adele"
"6cUETNomzL90vWxMcpLEqB";"I Hate Everything About You";"Robyn Adele Anderson";"27096";"Adele"
"1ZsbeCDE2WHgs3jlOJtWHm";"Everybody (Backstreet's Back)";"Robyn Adele Anderson";"27097";"Adele"
"0PiwD5BC9qmxU0HIY86ukk";"A Funky Night (feat. Laila Adèle)";"Jonathan Fritzén, Laila Adele";"27098";"Adele"
"2ZVPvM6gMWARrMlnwoHh3N";"Lifestyles of the Rich & Famous";"Robyn Adele Anderson";"27099";"Adele"
"1d3byEXNuGQ7dwdcZt8kqA";"In His Eyes (From Jekyll and Hyde)";"Adele Turner, Aimie Atkinson";"27100";"Adele"
"3oaSTaplTL2SGIQc7FiJFz";"Ta Best (par Jennyfer & Mortelle Adèle)";"Kelly Marot, Dorothée Pousséo, Mortelle Adèle";"27101";"Adele"
"3jUe5htyO7u4OsmNTsbEfB";"Crawling";"Robyn Adele Anderson";"27102";"Adele"
"6otYJQ66f3kwTbbS9GZshf";"Hells Bells";"Robyn Adele Anderson";"27103";"Adele"
"6Ig5Yfd6IB45AZydRSTQ3P";"The Sky Above You - feat. Seye Adelekan, Luisa Almaguer, Joan as Police Woman, Nick Zinner, Imarhan & Damon Albarn";"Africa Express, Seye Adelekan, Luisa Almaguer, Joan As Police Woman, Nick Zinner, Imarhan, Damon Albarn";"27104";"Adele"
"6bXjQPhGXmswqpazTaJvZT";"A Favor House Atlantic";"Robyn Adele Anderson";"27105";"Adele"
"2Q43j16uJ4B06lbQuuLhSU";"Say My Name";"Robyn Adele Anderson, Brielle Von Hugel, Virginia Cavaliere";"27106";"Adele"
"4y6ivsM3C2HCEhU7jhof5Z";"Float On";"Robyn Adele Anderson";"27107";"Adele"
"7fweTJdcG116Qis9cFkhUa";"Happy Together";"Robyn Adele Anderson";"27108";"Adele"
"1OigN8nTjR6lmCyj3QzO7W";"Fever";"Robyn Adele Anderson";"27109";"Adele"
"5H26K6rpt7BdJCoJLCwrG3";"Superstition";"Robyn Adele Anderson";"27110";"Adele"
"2i7COfIw9iPaGMWOQ9Vv2L";"Rollin'";"Robyn Adele Anderson, Julianne Daly, Sarah Krauss";"27111";"Adele"
"2LLrQc9uyPq8I3l5Prfb6u";"All of Me";"Robyn Adele Anderson";"27112";"Adele"
"5x481VCYOTq8wt1fDprdPk";"Shark in the Water";"Robyn Adele Anderson";"27113";"Adele"
"1AOLL626ZHgOBU6gosZ0qS";"Maneater";"Robyn Adele Anderson";"27114";"Adele"
"2uKJkmwTR3Uw26CdXVetfu";"You Can Call Me Al";"Robyn Adele Anderson";"27115";"Adele"
"3zT4rL6U5k7ydR2sX68g1B";"Sunshine of Your Love";"Robyn Adele Anderson";"27116";"Adele"
"1Xc5iyeNa74nufwdUeKMdi";"Kiss From a Rose";"Robyn Adele Anderson";"27117";"Adele"
"5m7VkUz2cdT7tObDej0JXK";"All I Want For Christmas Is You";"Robyn Adele Anderson, Von Smith";"27118";"Adele"
"5PasOyJIkbplp4XN1iqeOQ";"The Impression That I Get";"Robyn Adele Anderson";"27119";"Adele"
"36P3KnoTDew1TkdGNkCh4D";"Separate Ways (Worlds Apart)";"Robyn Adele Anderson";"27120";"Adele"
"5UGQwUQdJrUw7kEjgEqaGc";"In The Air Tonight";"Robyn Adele Anderson";"27121";"Adele"
"3IbPclKuwqQAvBmFjB9pJw";"All The Things She Said";"Robyn Adele Anderson";"27122";"Adele"
"2bfXVKIaZAo9rzBodQoyYq";"God Rest Ye Merry Gentlemen/We Three Kings";"Robyn Adele Anderson";"27123";"Adele"
"4B7up3Olrhurts4hvHWHut";"Starting Something";"Andy Powell, Linda Roan, Adele Roberts";"27124";"Adele"
"6ctOCSbpG5djszNVt0O1gm";"Pyre";"Equals, Adeleye Omotayo, James Low";"27125";"Adele"
"439N2QGGDwypwEiO1SZTrm";"Cannot Stop";"James Hutchinson, Adele Roberts";"27126";"Adele"
"00Ai5SEHp8FrAbxKE1W1rl";"Why Not?";"James Hutchinson, Andrada Popa, Adele Roberts";"27127";"Adele"
"0byviLwN2jT0TVrKex794Q";"The Hunter";"Simon Franklin, Adele Roberts";"27128";"Adele"
"1g4hNRnw4eUOKbJSbCToX3";"Rhodes Island";"Thomas Cooper, Adele Roberts";"27129";"Adele"
"4UBG2Qi4Lt0IJbODdWl1ZT";"Metanoia";"Adele Dazeem";"27130";"Adele"
"1lHK9qUVr5jI1Cl31fWSwS";"Terrace";"Lawrence Curran, Jim Breese, Adele Roberts";"27131";"Adele"
"0p27SuAeaRIAt59NTImWGY";"Fire It Up";"Adele Roberts, Thomas Foley";"27132";"Adele"
"2yjYe6ahaZ6mbSs95olql9";"C'Est Toi Et Moi";"Simon Eugene, Adele Roberts";"27133";"Adele"
"3xv08f0zRt2DBKuM0VqfR6";"No Looking Back";"James Hutchinson, Adele Roberts";"27134";"Adele"
"5bf4TX2BlRog4J3sor5ySt";"Going Low";"Adele Blanchin, Jeremy Nattagh";"27135";"Adele"
"7gy85G46LkZcFu9dyJrU0L";"Rose B";"Adele Paul";"27136";"Adele"
"22sIGpExrrWrfiYGYQMpCw";"Remember The Days";"Adele Harley";"27137";"Adele"
"0CGzlCV63LAPOwWmbPAicb";"You're Never Gonna Stop Me";"Christopher James Dececio, Adele Roberts, Andrea Obeid";"27138";"Adele"
"4gE7DE8HGcvAggLvnbZFrK";"Primrose: Fascinating Rhythm";"George Gershwin, Adele Astaire, Fred Astaire";"27139";"Adele"
"335GPKrf52YK7d7ri35sin";"Single Soul";"Equals, Adeleye Omotayo, James Low";"27140";"Adele"
"3uh6d6jTEdfO6ZHjpbVKjQ";"Song of the Nightingale, Op. 29";"Pablo de Sarasate, Adele Anthony, Akira Eguchi";"27141";"Adele"
"4BglgJbLBw4HTVMDiB2c66";"Didgeridoo Pulse";"Adele Blanchin, Jeremy Nattagh";"27142";"Adele"
"44BassjIqTNb8rZjkP5nAW";"Imagine Christmas";"Adele Morgan";"27143";"Adele"
"6NbqabeF1xUPbJh0cXwkYf";"The Chase";"Adele Bertei, Richard Edson";"27144";"Adele"
"2esgmm2lP1cPoMOF2SZh0P";"Movement";"Todd Baker, Adele Roberts";"27145";"Adele"
"5oLcTFef3gydtC5zl86QUT";"Blue Bayou";"Adele Harley";"27146";"Adele"
"3GX9AkAuuZRj27011Ps06r";"Turning Up the Heat";"Thomas Foley, Adele Roberts";"27147";"Adele"
"14fjLqewrRu0P5qpmpd92o";"Wild Like Me";"Adelén";"27148";"Adele"
"5JRzq660CN4jHC5BPJwL7r";"War Path";"Josh Powell, Adele Roberts";"27149";"Adele"
"0X4NhKOIG0D5VBHHYIEyUW";"SOMMAREN ÄR HÄR";"Adele Almqvist, Familjen Almqvist";"27150";"Adele"
"3fnZPd2NFn9gx52wG6GqFa";"Inner Struggle";"Sam Clunie, Adele Roberts";"27151";"Adele"
"6NLnzozoKKUizGNaDx4Rr9";"Take It All";"Andy Powell, Adele Roberts";"27152";"Adele"
"4pyVQ8qpUEXRB4WxthIZC2";"Gay Divorce: Night and Day";"Adele Astaire";"27153";"Adele"
"0XNIL99OM4kbrpC4nrpjGp";"Face Your Fears";"Christopher Lewis, Adele Roberts";"27154";"Adele"
"10W7gWR23hWl7kUnZ8fUI7";"Somewhere Only We Know - Karaoke Version With Choir";"Adele Kraic";"27155";"Adele"
"4kI8rIbn4jjLJjIH9pR332";"Gauntlet";"Andy Powell, Adele Roberts";"27156";"Adele"
"5k1ifCBKmyed072x1FbS4K";"Die Fledermaus, Act III: O Fledermaus, o Fledermaus";"Johann Strauss II, Lawrence Foster, NDR Radiophilharmonie, Laura Aikin, Nikolai Schukoff, Elisabeth Kulman, Adele, Jochen Schmeckenbecher, WDR Rundfunkchor";"27157";"Adele"
"2sywzAJrXUfhdAtFNZxVWG";"Find Yourself";"Charlie Harper, Adele Roberts";"27158";"Adele"
"2YHd4D9A3EYXE10g75NqIp";"Try a Little Smile";"Adele Harley";"27159";"Adele"
"5IvZpyZVZLFRf2aBIfdSHV";"Pierrot Lunaire, Op. 21, Pt. 1: No. 1, Mondestrunken";"Arnold Schoenberg, Glenn Gould, Patricia Rideout, Adele Armin, Peter Smith, Suzanne Shulman";"27160";"Adele"
"1oY2sgSw4ZILpSVE7OOBgb";"Hyvän Isän hoivassa";"Antaisin.fi, Adele Koskela, Viola Koskela, Eedit Lamminmäki, Elmiina Lamminmäki, Eerika Takkinen, Milka Takkinen";"27161";"Adele"
"32Euk5mq8wOMETpA5kFZ6L";"Mon Petit Chou";"Sacha Collisson, Owen Parker, Adele Roberts";"27162";"Adele"
"7tbulL3lMqheqkAoDDmYqo";"That's What I Want for Christmas";"Adele Morgan";"27163";"Adele"
"3Bqwk6i1ncKb648k4e6sKR";"Violin Concerto No.1 In D Major, Op.6, MS.21: 3. Rondo (Allegro spirituoso)";"Niccolò Paganini, Shalom Ronly-Riklis, Tasmanian Symphony Orchestra, Adele Anthony";"27164";"Adele"
"190k735DsvgC4ya46RLwf1";"Badmeester Ben Ik Al Bruin";"Adele Bloemendaal";"27165";"Adele"
"2kdfLSHMxMDr8hHuSazNcg";"Keep It Sweet (As Featured in ""Selling Sunset"")";"Adele Roberts, Thomas Jack Foley";"27166";"Adele"
"6lEnCoXxOXgrG3Zixw4FOj";"Ode For St. Cecilia's Day, HWV 76: No. 10, But bright Cecilia (Accompanied Recitative) - 2017 Remastered Version";"George Frideric Handel, Leonard Bernstein, New York Philharmonic, Adele Addison";"27167";"Adele"
"361LQuL5QNWDFxwZausTKS";"Pierrot Lunaire, Op. 21, Pt. 1: No. 2, Columbine";"Arnold Schoenberg, Glenn Gould, Patricia Rideout, Adele Armin, Suzanne Shulman, Coenraad Bloemendal";"27168";"Adele"
"3CldI0D4bvxFrDHEzifzma";"Steel Curry - Cafe Bombay Steel Sitar Mix";"Adele del Rey";"27169";"Adele"
"4K9Y9v67m74YXEKEAp39bw";"Break My Soul - Blinding Lights Remix Edit";"Adele Taylor";"27170";"Adele"
"3fhPWXXLgorFV5HqVnIugn";"Ode For St. Cecilia's Day, HWV 76: No. 3, What passion cannot music raise (Aria) - 2017 Remastered Version";"George Frideric Handel, Leonard Bernstein, New York Philharmonic, Adele Addison";"27171";"Adele"
"3c571zJHcqlqw1TWC9APfr";"Anything";"Olympia Mare, Adele Altro";"27172";"Adele"
"5h54gAxulN8itTmiMNGjTL";"End Game";"Christopher Lewis, Adele Roberts";"27173";"Adele"
"3OjbpEEaCm1Zrw1sfcQWVF";"SUB ZERO";"SH1, Adel";"27174";"Adele"
"6fU3pMoSLMn0T1YmfKhnFg";"Turn to Me";"Andrew Kingslow, Sara Dowling, Adele Roberts";"27175";"Adele"
"024c28sSUbANFZwiXHVsg1";"Dansa";"Adele Almqvist";"27176";"Adele"
"2jwGsuNjqu6ZXp8ULrOm8x";"Battle Hammer";"Adele Roberts, Max Howlett";"27177";"Adele"
"3l6vrbyy3CTbZcSD0D1yO7";"Loft Jackin";"Jim Breese, Neil Barber, Adele Roberts";"27178";"Adele"
"1H38Do0rrvsW8kjyB2RN4z";"Walk Away";"Adele Harley";"27179";"Adele"
"6YieaF81JkRPjVoIXIE2x1";"Just a Start";"Lewis Dodkins, Frankie Gamble, Adele Roberts";"27180";"Adele"
"7vWodERo5q9JrDkyNuTVtT";"Like Magic";"Nicolas Dagnall, Adele Roberts";"27181";"Adele"
"6pj9zJXPcDzjzZF9POEk6i";"So High Now";"Adele Roberts, Jeremy Stack, Conor Blake Manning";"27182";"Adele"
"5auOoTTxwslp46tHCcpu6t";"Set You on Fire";"Jonathan Dix, Izzy Warner, Adele Roberts";"27183";"Adele"
"3GnRlY8LHXcLiFmBMCtV0s";"United We Stand";"Stevie Face, Adele Harley";"27184";"Adele"
"33u1ubaBuGKA1peS8uewcb";"Mein erstes Wort";"Adel Tawil";"27185";"Adele"
"55uHi4tjdRM9XNAQHb1BXn";"Prayer For The People";"Adele Sebastian";"27186";"Adele"
"5hIVvbKZXetMoAP6SfnCzf";"Do Not Leave Me Now";"Rules, Adele Roberts";"27187";"Adele"
"5iYsaj9FodTjEL2tI23Tbc";"Someone Like You";"Adele Adkins, Johann van der Sandt, Drakensberg Boys Choir";"27188";"Adele"
"0d0LGxpO0o1q1P33Yx6YVm";"I Love Rock & Roll";"Adele K";"27189";"Adele"
"3gjcWzFvXGj4As2HiQYwnV";"Think About Love";"Adele Roberts, Peter Jeremy Davis, Greg Hatwell";"27190";"Adele"
"0damIcGnnW0TxC0c3A9IIj";"Only For One Day";"Adele Harley";"27191";"Adele"
"47zGx5fMmht5pKLZZEl8rm";"Shallow - Shazam Jones Star Born Remix";"Adele Taylor";"27192";"Adele"
"3TvMBnIMOSk36GNQO5z3F6";"Nothing Compares To You - Reggae Version";"Adele Harley";"27193";"Adele"
"2TTwc1Hid7ztbGpLzqjbkE";"Let's Go Switch";"Adele Roberts, Charlie Tenku";"27194";"Adele"
"5cWwv0fOrgVsFNXwiqkkc7";"Bring Glory";"Adele Roberts, Sacha James Collisson";"27195";"Adele"
"5LrdHtKS15c21FfdaPalM6";"Everybody's Got To Learn Sometime - Live Jazz Ensemble";"Francia Jazzline Orchestra, Adele Pratt, The Korgis";"27196";"Adele"
"3m5l7sXorMy8YhYWswr0fv";"Violin Concerto No.1 In D Major, Op.6, MS.21: 1. Allegro maestoso";"Niccolò Paganini, Shalom Ronly-Riklis, Tasmanian Symphony Orchestra, Adele Anthony";"27197";"Adele"
"3W9ceOYhfYHKfQV8TDoSHL";"Caiman";"Dominic Shovelton, Adele Roberts";"27198";"Adele"
"6sGeumAz2S7DsF6PUj9tQ9";"Bastien und Bastienne, K. 50: Aria: Wenn mein Bastien einst im Scherze (Bastienne)";"Wolfgang Amadeus Mozart, Berlin Chamber Orchestra, Helmut Koch, Adele Stolte";"27199";"Adele"
